Pais,Ano,ENTR,TUTT,EMPE,Flag_Outlier_Prod,PROD,TAMANHO_MEDIO
BEL,2019,0.1417703962505777,-0.285514141563224,-0.2770681748981437,0,-0.3037111865285696,-1.2319979349913068
BEL,2020,0.1381230765553913,-0.284340420879222,-0.2654130790482025,0,-0.3040848610415527,-1.1918020952760602
BEL,2021,0.23380822918379632,-0.2762188733317288,-0.22889563314891165,0,-0.302772621198131,-1.206363057697854
BEL,2022,0.3433987881500994,-0.2636943123288464,-0.2038663843523075,0,-0.29850189153675816,-1.2619070410432152
BGR,2010,-0.6410355933287977,-0.3443171625945401,-0.5129183579350932,0,-0.33632458699013906,0.5740521821942958
BGR,2011,-0.6247651281260522,-0.3438914122207879,-0.5020309963225228,0,-0.3359883772804679,0.46451399341419264
BGR,2012,-0.6096629450131711,-0.34329976295550513,-0.48410607086738644,0,-0.3356575986333841,0.5034193166585481
BGR,2013,-0.5917112933884258,-0.3429984367611638,-0.46238141726642196,0,-0.33580051322909227,0.5479037911370067
BGR,2014,-0.5727908224696464,-0.34231622072337375,-0.4446845867658668,0,-0.33544399900589633,0.5190141058494494
BGR,2015,-0.5490832444509349,-0.3410022910890536,-0.4106428056175181,0,-0.3348932626252345,0.6286986285862836
BGR,2016,-0.5214433998858508,-0.3401341438864795,-0.37491534712189867,0,-0.3348561203827369,0.6903357931761488
BGR,2017,-0.4968524866284614,-0.3389023169743042,-0.3418860850402275,0,-0.33452326335164106,0.7473867519329024
BGR,2018,-0.4777610475989702,-0.3374656574688524,-0.31136586745894934,0,-0.3340756418724815,0.8296804829590607
BGR,2019,-0.45567766663202147,-0.3353823293786534,-0.2692962565676579,0,-0.33351015791778776,0.970400566817764
BGR,2020,-0.44587549495120804,-0.33383873725803387,-0.24284836841939023,0,-0.33308361326825897,1.0909914963540521
BGR,2021,-0.43613031264063196,-0.3307396806751467,-0.19486497858371327,0,-0.33228391042570044,1.3776714413355422
BGR,2022,-0.4089748777225647,-0.3269331775633386,-0.1345533346175018,0,-0.3315205985418418,1.5540760944604375
BIH,2011,-0.787783221689812,-0.34689799164530616,-0.6678894080524982,0,-0.33337098863174575,1.9241767920012158
BIH,2012,-0.7780095446941172,-0.3462578717525631,-0.6529408435900675,0,-0.3307239978698267,1.9000897716266052
BIH,2013,-0.7778100818982867,-0.34614033238763386,-0.6524012043072779,0,-0.32949298250075176,1.9566113389060342
BIH,2014,-0.7729374907429987,-0.34590690922470896,-0.6508379193746605,0,-0.32757755282554585,0.9353230478014234
BIH,2015,-0.7705439371930326,-0.34584400086707756,-0.6464762987797421,0,-0.32926508029303586,1.1608018761450791
BIH,2016,-0.7691761923073377,-0.3457849553213686,-0.6450632227196538,0,-0.32933310606591554,1.115932387575162
BIH,2017,-0.7649304842246598,-0.3455118005700981,-0.6370298296851358,0,-0.3300473068624035,1.427499956219914
BIH,2018,-0.7609127336229311,-0.3452353348571683,-0.6314999178594358,0,-0.3298383374612416,1.4325133626154618
BIH,2019,-0.75820573853666,-0.3447442082498587,-0.6261369047809903,0,-0.32851040838059103,1.5828896448629963
BIH,2020,-0.7539885251391006,-0.34444622107626505,-0.6189713852321959,0,-0.328792187551549,1.6769184579510443
BIH,2021,-0.7419637680190331,-0.34371670492811934,-0.6072829096328036,0,-0.3282144149402886,1.3340035086979563
BIH,2022,-0.725579324075813,-0.3424797829719909,-0.5938197440209384,0,-0.32655722190860687,0.965511138530723
BRA,2010,0.6401994283458905,-0.24262614067244043,0.6545773221513602,0,-0.32184069073291505,0.193036104665437
BRA,2011,0.8746536975020895,-0.16314519740150044,1.3440249204766674,0,-0.3189138801715814,0.9946925670831779
BRA,2012,1.0065840896014093,-0.13458171623579063,1.5688820393611187,0,-0.3180729390109551,1.0971813418397196
BRA,2013,1.245939444598015,-0.10391551045431888,1.9741233242782645,0,-0.3187604830994904,1.2454472664123177
BRA,2014,1.3559574238410976,-0.08049621425211938,2.0545740837465223,0,-0.31738394276855625,1.163138768594713
BRA,2015,1.2073006515771343,-0.05194337138784631,2.123659038526747,0,-0.31555790683317614,1.5280903510253019
BRA,2016,1.150653217561271,-0.035378354017331484,2.1025296571243235,0,-0.31397130211715796,1.6127631163307405
BRA,2017,1.186072111163745,0.0008664464352706434,1.9447102017204414,0,-0.309139950355183,1.3146333630137077
BRA,2018,1.243859332584354,0.054849447654438235,2.1048996193353378,0,-0.3063839731496042,1.4309320498773253
BRA,2019,1.3617988342904197,0.0909194228736392,2.217100083822982,0,-0.30477683910000386,1.3668610931093714
BRA,2020,1.4550334439986212,0.13776136575059636,2.3473645560551417,0,-0.3026757801889493,1.3733039034379306
BRA,2021,1.5385513660813654,0.263527459016847,2.901518466564353,0,-0.30026698169083793,1.9095962219065972
CRI,2010,-0.7155491949140506,0.44200103190575774,-0.6203040254814456,1,3.334231489090159,-0.5059995997826596
CRI,2011,-0.7092518695028304,0.4902583620765889,-0.6144456475358105,1,3.1519341935471346,-0.45039564901086904
CRI,2012,-0.701444325780322,0.5984637083876526,-0.6108065594342149,1,3.363124342408185,-0.5087669705491109
CRI,2013,-0.6714109276652717,0.7024378817732755,-0.6037112764415568,1,3.3341331581162548,-0.8265163685907991
CRI,2014,-0.6812415940312038,0.8474881268274668,-0.5980246654628609,1,3.51415246778417,-0.5329135861662292
CRI,2015,-0.6706700658521869,1.0965256385613569,-0.5915156156781598,1,3.9342239454253485,-0.5465413689734061
CRI,2016,-0.6569641223101195,1.3198357477137281,-0.5842017385181685,1,4.177494442635179,-0.5849562850332477
CRI,2017,-0.642289359474018,1.6021335272774098,-0.5725994959755294,1,4.316977504490184,-0.5457794159501773
CRI,2018,-0.6168151109779507,1.919310420512981,-0.5574682692008976,1,4.350360029352635,-0.5755387058071458
CRI,2019,-0.5623902624013415,2.36748320812453,-0.542624480968616,1,4.626131126134382,-0.8342565519207116
CRI,2020,-0.5307041725494099,2.3289588354158095,-0.5315308103381992,1,4.164997350666235,-0.9080018066855632
CRI,2021,-0.5256321185982913,4.023915180402022,-0.4864890109228832,1,5.218001788118581,-0.45488670671274917
CRI,2022,-0.5521321757586298,4.9980980964783575,-0.4500582700637006,1,5.333855477518453,0.1987720815470382
CYP,2010,-0.777781587213168,-0.34525581853517584,-0.6581759009622846,0,-0.30775632179948265,0.5560786757344917
CYP,2011,-0.7764708316977105,-0.3449973735968242,-0.6573247173512865,0,-0.30527767374842585,0.44087093295265883
CYP,2012,-0.7751885708673715,-0.34490426572783933,-0.6559505843322242,0,-0.30707685375846366,0.45530130980928657
CYP,2013,-0.7740772781477444,-0.3447775825604142,-0.6555444640472382,0,-0.30600020284775675,0.3222850299033777
CYP,2014,-0.7722821129852698,-0.34472284649028906,-0.6536974512442881,0,-0.30899353517482975,0.3388465025874275
CYP,2015,-0.770031032860897,-0.344033566041555,-0.6530465461299955,0,-0.3009457501128487,0.11389116702256652
CYP,2016,-0.7636767180794395,-0.3432604886162117,-0.6498865965153097,0,-0.2982043608162929,-0.16507652191126657
CYP,2017,-0.7571514351872701,-0.34236524221090286,-0.6465319316954936,0,-0.2953569989712492,-0.32799051160591497
CYP,2018,-0.7499707745373719,-0.3417730200106797,-0.6393330323972484,0,-0.30127150400110786,-0.1945673802791325
CYP,2019,-0.7416788211678467,-0.3398329903195711,-0.6325513799671393,0,-0.2962831989632343,-0.1807668586391514
CYP,2020,-0.7366352619018468,-0.3394560447960907,-0.630954715285071,0,-0.29582883228256845,-0.30957014095769825
CYP,2021,-0.7270610477019825,-0.3364442024681865,-0.6226598475465209,0,-0.2888076758152867,-0.2587229507415007
CYP,2022,-0.7061174541397796,-0.33112692549848927,-0.6042286625580459,0,-0.2843441550609952,-0.17849873123966253
CZE,2010,-0.09883872489124838,0.08585658330596344,-0.368957061844912,1,-0.004346405712200168,-1.1920066875525452
CZE,2011,-0.08761181895450283,0.11952372965768322,-0.3520335288733028,1,0.0025470721007070283,-1.1436148922944511
CZE,2012,-0.08459138233192662,0.11860520421863603,-0.33836452147315693,1,-0.012206150094271678,-1.0943186852754125
CZE,2013,-0.08430643548074018,0.11988631360983755,-0.326536963584386,1,-0.022613302000132996,-1.0474666222773863
CZE,2014,-0.056552612175181365,0.14138386031022712,-0.3121669814457711,1,-0.021309135780592053,-1.0442642360514172
CZE,2015,-0.013012733313894036,0.1941657667131021,-0.29384149899722384,1,-0.0040282824051588615,-1.0550503507957738
CZE,2016,0.07153099743312134,0.23109678031587852,-0.2702141996775578,1,-0.002279046242539128,-1.1121144805735372
CZE,2017,0.19972858578189864,0.3011908925336139,-0.2409012163680874,1,0.012849353170580401,-1.1986417973878014
CZE,2018,0.2960406214829138,0.377335175679719,-0.22289840483089893,1,0.03846391512341417,-1.2606658098302406
CZE,2019,0.36713486085392943,0.46647564430409555,-0.19258402903790137,1,0.05809852419415152,-1.2582318167371422
CZE,2020,0.4546705335384024,0.521088468236451,-0.18200264846196426,1,0.07563679994354354,-1.316353014625251
CZE,2021,0.5375330778634179,0.6103760270146477,-0.16355477359876372,1,0.10172686601257701,-1.3463543737801844
CZE,2022,0.6422225509893141,0.7487330859415835,-0.12809435309875153,1,0.13253655078246643,-1.3553082543095998
DEU,2010,1.147376328772627,-0.10561817597215044,2.0357812848056622,0,-0.31939788730599333,1.5222206989318432
DEU,2011,1.346269230900759,-0.06961872324071784,2.2996593307982223,0,-0.31841543588409027,1.50366352084103
DEU,2012,1.381346188281809,-0.04793699423060511,2.458007298901744,0,-0.3178995269718294,1.6462766597356338
DEU,2013,1.4824738257678751,-0.029041180397286887,2.756978588150356,0,-0.3185606784715592,1.8368447929260003
DEU,2014,1.8480891305251903,-0.0049513488318012455,3.005590962060702,0,-0.31849516990759874,1.51229294818562
DEU,2015,2.003841079383696,0.010121677759591014,3.1208957432472806,0,-0.3182269007469797,1.4093438956084816
DEU,2016,2.074479403792813,0.04837406428604635,3.3256916327117376,0,-0.31711609648692385,1.5168020771220945
DEU,2017,2.287306206943962,0.08290214431907413,3.6300704413713962,0,-0.31687574681070896,1.5236097560588078
DEU,2018,2.252200754877793,0.12213610633683698,4.012352021957894,0,-0.31682465041324115,1.924314550067044
DEU,2019,2.180764579285354,0.14259188751875357,4.057292291301963,0,-0.3160347547945041,2.0716899667871034
DEU,2020,2.0484922509646104,0.139771004539956,4.063767962695439,0,-0.3162073836617364,2.2877583174864675
DEU,2021,2.2758513435262673,0.2073999955517274,4.460647620375133,0,-0.3149836541267815,2.3039840875894115
DEU,2022,2.3068535609353513,0.26158536421127926,4.972114394628211,0,-0.31502819015304806,2.723369576301731
DNK,2010,-0.5169697343222237,-0.14545319513278268,-0.409385501721534,0,-0.15965863640328026,0.28182375539880533
DNK,2011,-0.4966245291475122,-0.13728955382962393,-0.3436440851779752,0,-0.19013368667980643,0.7279573229613694
DNK,2012,-0.48861752262917335,-0.13285489480273088,-0.3392212683757302,0,-0.1890048568635006,0.6855657974455934
DNK,2013,-0.4790148137441905,-0.13138169945827569,-0.33834783159843146,0,-0.18836453985401647,0.597288991063002
DNK,2014,-0.4649954286658179,-0.12525805922437355,-0.33649525550390624,0,-0.18491613139264484,0.48281859283274525
DNK,2015,-0.46419757748249585,-0.1102468427899693,-0.32502931156752013,0,-0.17990209085932293,0.5752732282653193
DNK,2016,-0.4428265636435132,-0.09655072540916586,-0.3565564849239006,0,-0.15359046429627385,0.1333224369798097
DNK,2017,-0.424219534261039,-0.08096692809331382,-0.34320458514353824,0,-0.15006130737900022,0.10624300369548913
DNK,2018,-0.41615553837246283,-0.07283237748856718,-0.32471776723931167,0,-0.15472311210903988,0.19146113415939686
DNK,2019,-0.40829100527971723,-0.04994869400143968,-0.31118784212854456,0,-0.14680339129997094,0.23774837714959396
DNK,2020,-0.40598293578510714,-0.04440497620665904,-0.3050237150632773,0,-0.14651585194913447,0.2671316085028159
DNK,2021,-0.40005604128042926,-0.005718218547103226,-0.2869096376945858,0,-0.13205985890581576,0.3575689211631771
DNK,2022,-0.37056404218263317,0.03251934158721764,-0.25843114812138807,0,-0.12472947445184972,0.3537004716275412
ESP,2010,-0.03740418377545291,-0.28105709760485015,0.48584268867703184,0,-0.3269303072115494,1.9185949408506304
ESP,2011,-0.00862455180562293,-0.2778237152455563,0.5119289628729147,0,-0.32658460415451185,1.8528716483376821
ESP,2012,0.06298259189752829,-0.2748597779720501,0.5402572435735833,0,-0.3263318750863136,1.5873645741077145
ESP,2013,0.07797079626993479,-0.2746320901481277,0.5088914056728823,0,-0.3259159201026481,1.4158590800052049
ESP,2014,0.13678382635481506,-0.27011664057853446,0.5374422180365569,0,-0.3253802832664509,1.2590296893013573
ESP,2015,0.20400278854969517,-0.26531622243434383,0.6541767651579493,0,-0.32584445532556133,1.3417154712244386
ESP,2016,0.37801983056925126,-0.25956526199985114,0.7359682778958188,0,-0.32572644176299176,0.9781154812591413
ESP,2017,0.46940228574474113,-0.25111614514269465,0.8360129502917584,0,-0.32537970224347834,0.9555730718117506
ESP,2018,0.4262613324751148,-0.25000928856657695,0.9350729200788962,0,-0.3261372350279254,1.3057887172428169
ESP,2019,0.4554113953514871,-0.2411296160096053,1.0469340237804563,0,-0.32584772790139754,1.4723022271527655
ESP,2020,0.5221174532142316,-0.24185586400046233,1.1743445274345634,0,-0.32693615366635487,1.5485274690323474
ESP,2021,0.5326319920230111,-0.23423086833397783,1.252163849987775,0,-0.3265476748127892,1.6832309593030133
ESP,2022,0.5946649215262981,-0.2087817995096879,1.5914300601152056,0,-0.32597281785912335,2.1916425737936165
EST,2010,-0.7387153739155078,-0.34591773075511373,-0.6296529050564856,0,-0.3342138078471235,-0.15052141209794628
EST,2011,-0.7274884679787622,-0.34577073315215684,-0.6254192401677958,0,-0.3340199242875227,-0.3694819215013005
EST,2012,-0.7209916797717114,-0.3455907246398942,-0.621558315814641,0,-0.3336528214890803,-0.4052419045041387
EST,2013,-0.7100212260010337,-0.34515876053959504,-0.6181813978285244,0,-0.33214938075546996,-0.5640551300804016
EST,2014,-0.7054620763820507,-0.3448800013002488,-0.6132245050350649,0,-0.33171373770833873,-0.4984126700995737
EST,2015,-0.6937507607982882,-0.34466754602026645,-0.6096584351353931,0,-0.3313984071246053,-0.6289024100996827
EST,2016,-0.6873964460168307,-0.3443442077671163,-0.6065874981859098,0,-0.33064140177810925,-0.6557460205479769
EST,2017,-0.6696727518730344,-0.34639427377235005,-0.6566626856538436,0,-0.33046404957270414,-2.0981258776432594
EST,2018,-0.6581608990851024,-0.34286830691090414,-0.5872049903380839,0,-0.3287366618363504,-0.6327853631135021
EST,2019,-0.6400952687198824,-0.34179530942071484,-0.5751994071189082,0,-0.3275553376647825,-0.6225499803795106
EST,2020,-0.6232264151296455,-0.3410349283184638,-0.5616583554249908,0,-0.3275023677318901,-0.5753964850738986
EST,2021,-0.5492257178765282,-0.3388201178589123,-0.5502758608622319,0,-0.32440088892435864,-1.0114266566889798
EST,2022,-0.5009842159706647,-0.3347783054419296,-0.5313829226730192,0,-0.3197578631176809,-1.0629007030275486
FIN,2010,-0.6254774952540183,-0.3289678658535609,-0.41682918584908596,0,-0.32365982776462354,1.9446491098465122
FIN,2011,-0.618866728306493,-0.3298475944529133,-0.4303312945019773,0,-0.3235832507601653,1.5517822898217664
FIN,2012,-0.6137946743553745,-0.3281959175616649,-0.41527702749961887,0,-0.32305301776070405,1.6790402871008956
FIN,2013,-0.606471540279883,-0.3469769033161495,-0.39819772236390544,0,-0.3402739002336694,1.778459139205045
FIN,2014,-0.6029666940102899,-0.3206925507995829,-0.381118417228192,0,-0.31901717784116895,1.9581598607309079
FIN,2015,-0.5933069957550697,-0.31764848770500864,-0.3744369040464357,0,-0.31709053677416876,1.8385493899216168
FIN,2016,-0.5902010750771376,-0.3156774224019871,-0.3556997380213273,0,-0.3170047848663556,2.0377217301738595
FIN,2017,-0.5798290096939513,-0.3125360216734725,-0.3267316787895163,0,-0.3168265470245543,2.207283309175046
FIN,2018,-0.5754408281856802,-0.31573272379762596,-0.3170849311982045,0,-0.3195833646203695,2.2396393406550272
FIN,2019,-0.5638149966572736,-0.3135717754219513,-0.3010737780449201,0,-0.31911093239239535,2.199767421791532
FIN,2020,-0.5507074415026977,-0.31161820297473053,-0.2862364794139925,0,-0.3187380881132103,2.121435995905283
FIN,2021,-0.3730430797879552,-0.3102525651009981,-0.30062315142733287,0,-0.3170364712792327,0.08399157728691245
FIN,2022,-0.35731401360246395,-0.30832153498307463,-0.2795549662322362,0,-0.317132507384821,0.13038695175014292
FRA,2010,1.2103495828848292,-0.18926176453449,1.276742472166792,0,-0.3213152792154495,0.3254520404718617
FRA,2011,1.2245399360739138,-0.17798555626737506,1.351012414695057,0,-0.32070610087031387,0.41026379376140104
FRA,2012,1.6029493544495,-0.1745953051135465,1.383958227403101,0,-0.3206336170928672,0.0005869279809500423
FRA,2013,1.7997621445639709,-0.17234603589788428,1.4005869059212273,0,-0.32053709042601963,-0.16570538449749694
FRA,2014,2.104085381631084,-0.17022459712947838,1.4982337996482769,0,-0.32119674007330923,-0.30805974242951556
