Pais,Country_Name,Region,Income_Group,Ano,ENTR,TUTT,EMPE,PROD,TAMANHO_MEDIO,Flag_TUTT_Zero_Suspeito,Flag_TUTT_Ausente_Ou_Imputado,Flag_Outlier_Prod,Internet_Usage_Pct,GDP_Per_Capita_PPP,Broadband_Subscriptions,GDP_USD,Secure_Servers,ENTR_model,TUTT_model,EMPE_model,PROD_model,TAMANHO_MEDIO_model,GDP_Per_Capita_PPP_model,Broadband_Subscriptions_model,GDP_USD_model,Secure_Servers_model,Internet_Usage_Pct_model
DEU,Germany,Europe & Central Asia,High income,2018,106747.0,166266.60546875,841753.0,0.1975242208447727,7.885495611117877,0,0,0,87.037112092841,56273.0405627017,40.9651498488548,4055433215301.96,56406.6207107244,1.095913155075003,0.5971639996761487,1.3606689804386218,-0.006056732893270483,0.9953509061097356,0.6825020275891867,0.7548475908746066,1.2047019152205052,0.8091886350298446,0.329184572798304
DEU,Germany,Europe & Central Asia,High income,2019,104240.0,173516.69921875,849831.0,0.2041778885669621,8.152638142747506,0,0,0,88.1345169091916,59270.7276496985,42.1155574684512,3959894794039.21,77970.0331298817,1.0841936934404097,0.6088691355221153,1.3653360544427742,0.004421344941786505,1.05000566205916,0.7679298932211643,0.81717363317041,1.1946400924481817,0.9023640965584543,0.38577444888203893
DEU,Germany,Europe & Central Asia,High income,2020,99598.0,172516.900390625,850995.0,0.2027237532425278,8.544298078274664,0,0,0,89.81294133,58685.872699771,43.3048696627,3941398957073.94,97517.56929049,1.0617298781869746,0.6072843716649509,1.366004897572916,0.0021363508886544933,1.1273176798680442,0.7516071948679264,0.8798829640101221,1.1926641426442735,0.9667500216527154,0.47232576392485226
DEU,Germany,Europe & Central Asia,High income,2021,107577.0,196486.482421875,922334.0,0.2130318110596324,8.573709993771903,0,0,0,91.43060973,62530.7653199239,44.0643361489671,4355251953410.78,113297.576359309,1.0997325811287493,0.6429632517219576,1.405342082391783,0.018274920242362915,1.1329947699023384,0.8560624657635262,0.9190529659962523,1.2348049852133824,1.0099177048277563,0.5557440731363975
DEU,Germany,Europe & Central Asia,High income,2022,108665.0,215691.2734375,1014270.0,0.212656662858509,9.33391616435835,0,0,0,91.62984383,69048.9884036885,44.6186317766404,4201021706478.62,126884.076646738,1.104694860322476,0.6685378608574323,1.45177249259825,0.017689986887488813,1.2739781494777342,1.019277068223352,0.9472266448151054,1.2195879072931166,1.0425143151650342,0.5660179783194893
DNK,Denmark,Europe & Central Asia,High income,2010,9565.0,71425.5673828125,46947.0,1.5214085539611155,4.908207004704653,0,0,0,88.72,43037.5989192487,38.076030356193,322345594075.47,1588.05036264689,-0.09364604452317647,0.3654450440112519,-0.049805529285128554,1.401964074653096,0.2424153872648586,0.24114003924953292,0.5904610499297844,0.13597836527529356,-0.21816006479370212,0.41596605644956386
DNK,Denmark,Europe & Central Asia,High income,2011,10279.0,74318.9873046875,58764.0,1.2647026632749216,5.716898530985504,0,0,0,89.8100133895232,44443.7163844726,38.4725380278661,344315595263.175,2368.15896105463,-0.05814792010127294,0.3763353915892682,0.059900186032864594,1.198911470240103,0.4791096147902403,0.2940580620897476,0.6137279986421641,0.16380633598413724,-0.1032069384707405,0.4721747788131654
DNK,Denmark,Europe & Central Asia,High income,2012,10560.0,75890.7529296875,59559.0,1.2742113354772158,5.640056818181818,0,0,0,92.2600117153012,44755.1624273018,38.9767051263458,326792574244.963,3064.43340083969,-0.04484929365328705,0.3820748546663921,0.06646660773372155,1.206834788433005,0.4578801461531536,0.3055524350787043,0.6429771310816158,0.1417611120513428,-0.02905009978786525,0.5985138467627633
DNK,Denmark,Europe & Central Asia,High income,2013,10897.0,76412.89404296875,59716.0,1.2796050311971456,5.480040378085712,0,0,0,94.6297,46869.1932887749,40.467787039522,344631016965.12,3458.45684328857,-0.02935938597192013,0.38395523237077034,0.06775300413132447,1.211314496076096,0.41287171683768004,0.38152168298321404,0.7273709685755921,0.16419279671088646,0.005753327533682381,0.7207115666835954
DNK,Denmark,Europe & Central Asia,High income,2014,11389.0,78583.28125,60049.0,1.3086526211926923,5.272543682500658,0,0,0,95.9935053764454,47879.5955558233,41.4926377539648,352832602064.452,4349.80220520158,-0.007584431147307179,0.3916361043962841,0.07047031797168996,1.235259044465756,0.35282405652305565,0.4166290110336376,0.7836348870120634,0.1741192839710361,0.0717346785859215,0.7910389209155815
DNK,Denmark,Europe & Central Asia,High income,2015,11417.0,83903.6708984375,62110.0,1.3508882772248834,5.440133134798984,0,0,0,96.3305016195436,48897.2099776611,42.3133095847231,301758922337.637,6004.944503221,-0.006373655306275902,0.4096018971029254,0.08696022634497798,1.269542654834758,0.4014736937073778,0.451245964058946,0.8277195781400215,0.10812448291189503,0.16452342149065516,0.8084168067727167
DNK,Denmark,Europe & Central Asia,High income,2016,12167.0,88757.953125,56443.0,1.5725236632531936,4.639023588394839,0,0,0,96.9677852516645,51820.9521305491,42.9699132415221,312181849372.233,24041.3337267218,0.02499862692206053,0.4250263631483229,0.040208671622733186,1.4399173489366022,0.15637667138129951,0.546836417139446,0.8623935138140143,0.1224563999436241,0.5637428686398058,0.8412796129446848
DNK,Denmark,Europe & Central Asia,High income,2017,12820.0,94281.28125,58843.0,1.6022514360246758,4.5899375975039005,0,0,0,97.0993621555621,55271.5976002659,43.5697797531659,331610593961.988,43757.82743392,0.05077702277636637,0.4415823579986959,0.06055666107346959,1.4616450716634848,0.14024551436768243,0.6529456477978229,0.8936216219182145,0.14793819946511733,0.7361090999188649,0.8480646393780555
DNK,Denmark,Europe & Central Asia,High income,2018,13103.0,97164.390625,62166.0,1.5629828302448283,4.744409677173167,0,0,0,97.3192043651002,57233.6231685618,43.7690892923223,355293374912.393,123154.440492982,0.061543599096,0.4498430298380759,0.08740060414774105,1.4328908003874108,0.19054055227498312,0.7103623354982476,0.903904407461464,0.17705262179307257,1.0339274883050151,0.8594012429817351
DNK,Denmark,Europe & Central Asia,High income,2019,13379.0,105275.0,64598.0,1.6296944177838324,4.8283130278795126,0,0,0,98.0464347521549,60594.966400191,43.6229516711158,345401473012.615,277330.575592896,0.0718221981943557,0.4718296365111252,0.1061525221070507,1.4814836514728902,0.2172950090646577,0.8043005922040235,0.8963693600243486,0.16513528908096248,1.2675666033304975,0.89690233362266
DNK,Denmark,Europe & Central Asia,High income,2020,13460.0,107239.8466796875,65706.0,1.6321164989451116,4.881575037147103,0,0,0,96.54914573,62682.2899474389,44.4185659681079,355631021931.621,277081.814259482,0.07479852315637521,0.4769009351479881,0.11446283610356468,1.4832246244277807,0.23407966980457495,0.8600462583987868,0.9370973989020238,0.17745352438917145,1.267308322111274,0.8196916279989557
DNK,Denmark,Europe & Central Asia,High income,2021,13668.0,120951.501953125,68962.0,1.753886226517865,5.045507755340942,0,0,0,98.8658506,69715.1809680929,44.9598379722906,406110162088.054,259654.486554193,0.08236014147722852,0.5098985015928388,0.13809643172177535,1.5687480952912018,0.2848025056868282,1.0350818809690852,0.9643997155599803,0.2334732256123879,1.2486116069004414,0.939157152081365
DNK,Denmark,Europe & Central Asia,High income,2022,14703.0,134503.94921875,74081.0,1.815633552715946,5.038495545126845,0,0,0,97.86011812,78913.6534913127,44.8863644064006,400114306337.077,258760.024712703,0.11835334802188173,0.5390243505958324,0.17308527302580975,1.6106811731173443,0.2826611495082633,1.2390827543970417,0.9607125517726527,0.22719549692460242,1.2476184271866537,0.8872945435265246
ESP,Spain,Europe & Central Asia,High income,2010,26395.0,23363.79956054688,207864.0,0.1123994513746819,7.875127865125971,0,0,0,65.8,31804.6746571689,22.7418123101281,1427989078916.67,207.055442100404,0.40688107024531583,0.05899093396954397,0.6772377341189929,-0.14549872324359805,0.9931967808131842,-0.2567084814906453,-0.5578472153915027,0.7641647069854579,-0.8033144196012639,-0.765949623629628
ESP,Spain,Europe & Central Asia,High income,2011,27405.0,24509.79956054688,212553.0,0.1153114731880842,7.755993431855501,0,0,0,67.0899993926581,32015.5752000401,23.7622851657887,1487568659241.25,265.003964148667,0.42539790194572796,0.07212275244400274,0.6881382618968258,-0.14055476747737217,0.9682618165552972,-0.24582978136530367,-0.4608611049583226,0.7814165537076018,-0.7325962068438389,-0.6994282226926627
ESP,Spain,Europe & Central Asia,High income,2012,29918.0,25560.30078125,217645.0,0.1174403307277906,7.274717561334314,0,0,0,69.8099999420024,31869.7839822219,24.5107487138578,1330994811670.31,403.629824906669,0.46866119371432974,0.08363171003508395,0.6997065711768515,-0.13694860888317262,0.8639528297736088,-0.25334232517689487,-0.39223488580355137,0.7344770959776288,-0.6118686397384482,-0.55916594960828
ESP,Spain,Europe & Central Asia,High income,2013,30444.0,25640.99963378906,212007.0,0.1209441180422771,6.963835238470635,0,0,0,71.635,32613.6891811474,26.1458798389403,1362186923157.65,488.496776374025,0.4772555118848792,0.08449616280565539,0.6868814120948281,-0.1310283329267259,0.7932972369827125,-0.21536321316825238,-0.24906172579060107,0.7442539215706213,-0.557067029876801,-0.46505616842622083
ESP,Spain,Europe & Central Asia,High income,2014,32508.0,27241.39965820313,217139.0,0.1254560427109046,6.679555801648825,0,0,0,76.1867089778712,33760.9555646369,27.8358661570454,1380244561361.96,626.120125999734,0.509602566864603,0.1010998716464297,0.6985691880508657,-0.12343182767661551,0.72623050739948,-0.15845668862694962,-0.10987713644696627,0.7498120780817411,-0.4857577543729443,-0.23033818360496414
ESP,Spain,Europe & Central Asia,High income,2015,34867.0,28942.80041503906,238122.0,0.1215460999615283,6.829437577078613,0,0,0,78.6896318703515,35228.6333036223,29.0099329346016,1206164777553.12,890.003238314135,0.5441476724892769,0.11771414166457915,0.7436451130589057,-0.13001303981378023,0.7618939702278703,-0.0884128524298321,-0.017904763146462478,0.6929127032746174,-0.38467403031939024,-0.1012699544316818
ESP,Spain,Europe & Central Asia,High income,2016,40974.0,30981.099609375,252824.0,0.1225401845132384,6.170351930492507,0,0,0,80.5613329432179,37612.7188681342,30.1986308494311,1243015667917.12,2764.10124822262,0.6237354508304778,0.13637761371762147,0.772920484505624,-0.12833762503643903,0.5996452835359346,0.019371791994650847,0.07161859038111013,0.7056143290316451,-0.0587272648474788,-0.004751941934219101
ESP,Spain,Europe & Central Asia,High income,2017,44181.0,33975.69995117188,270807.0,0.1254609369446575,6.129490052284919,0,0,0,84.6022457016524,39825.2498116292,31.2964612808116,1321754088818.83,7250.46311851917,0.6608955401594648,0.16168109786832546,0.806497151365166,-0.12342360404267348,0.5891006124160498,0.11345502536495859,0.15131904759300036,0.7315366656559457,0.2187632983119845,0.2036258133461378
ESP,Spain,Europe & Central Asia,High income,2018,42667.0,34368.00048828125,288613.0,0.11907987681872,6.764314341294209,0,0,0,86.107235525659,41015.1565755187,32.2277444368856,1431642809327.06,11306.5682447896,0.6437009134490935,0.1648294549271779,0.8376146853834683,-0.13417599482336082,0.7464829054581229,0.16191407616937314,0.21683267579478063,0.7652432213628665,0.3466308739059315,0.2812336262323954
ESP,Spain,Europe & Central Asia,High income,2019,43690.0,37515.20166015625,308720.0,0.121518533493639,7.066147859922179,0,0,0,90.718665325267,44042.757577336,32.9220023670648,1403496387686.27,17700.6267665434,0.6553846309026883,0.18885837341865944,0.8705244703760674,-0.13005952107195287,0.8168502686290999,0.2791409119475671,0.26448832257220134,0.7568628665691768,0.47562533001425594,0.519031234772585
ESP,Spain,Europe & Central Asia,High income,2020,46031.0,37257.79931640625,331622.0,0.1123502038960209,7.204318828615499,0,0,0,93.20564892,39327.8479269599,33.9527590155171,1289783836971.21,21589.3884182375,0.6811234672394503,0.1869702547263157,0.9054929671503507,-0.14558244559020528,0.8481883210631299,0.09276771212970958,0.33347272187763555,0.7212026110788244,0.5327831289982687,0.6472775221510602
ESP,Spain,Europe & Central Asia,High income,2021,46400.0,39960.30834960938,345610.0,0.1156225466555058,7.448491379310345,0,0,0,93.89752157,44251.6658222621,34.9302420932073,1461244901852.69,24984.2229191447,0.6850607293371987,0.20617398792858288,0.9256817557075384,-0.14002739824753127,0.9022992766830361,0.28692993726856125,0.397037583464156,0.7738810647970584,0.5748146723053348,0.682955320303457
ESP,Spain,Europe & Central Asia,High income,2022,48577.0,48980.1611328125,406593.0,0.1204648410887853,8.370072256417647,0,0,0,94.4855432,51398.9310403407,35.7846414290159,1448850658406.62,27046.3366105902,0.7076706797379891,0.26198980344518613,1.0050886861884736,-0.13183706373730708,1.0933256039878207,0.53337674027041,0.4511977511420482,0.770285933697601,0.5976395973430562,0.7132778327259145
EST,Estonia,Europe & Central Asia,High income,2010,1783.0,375.4000053405766,7354.0,0.0510470499511254,4.12450925406618,0,0,0,74.1,21614.3068307361,26.1281702327091,19524355419.038,535.496348035074,-0.9217898610610652,-1.0731911546894728,-0.9556043715280067,-0.2527840697431821,-0.02015332959728092,-0.8924791282754071,-0.25056569557971875,-1.0474484183486772,-0.5306795494250154,-0.33794350911578475
EST,Estonia,Europe & Central Asia,High income,2011,2177.0,427.5000152587888,8115.0,0.0526802236917792,3.727606798346348,0,0,0,76.5,24652.3610297918,26.2887630917959,23303915794.7569,730.730376311077,-0.8233859770003948,-1.0376382562942639,-0.9074929131210197,-0.24984789716654798,-0.1688955124626076,-0.676006163625253,-0.23696328590644192,-0.972762054336065,-0.44135528204978197,-0.21418270491901042
EST,Estonia,Europe & Central Asia,High income,2012,2405.0,491.3000030517582,8809.0,0.0557725057386489,3.662785862785863,0,0,0,78.3899259259259,26242.5282659014,26.4254326274595,23237406116.3988,1255.76852126263,-0.7742905031040229,-0.9995734858370522,-0.8673988283453439,-0.24430094933424873,-0.19436869517407682,-0.5731186279139474,-0.22545011303416002,-0.9739683277686797,-0.28567955242629584,-0.11672489139195982
EST,Estonia,Europe & Central Asia,High income,2013,2790.0,644.400009155273,9416.0,0.0684367044557426,3.3749103942652328,0,0,0,80.0043,27831.1526234213,27.3877226142123,25451032780.7573,1613.81247453522,-0.7010928624489514,-0.9253123984865387,-0.8348402267113343,-0.22175211403990905,-0.31195009588702766,-0.47637685454535034,-0.14597432302331884,-0.9355642473644472,-0.21353134038428043,-0.03347646069119572
EST,Estonia,Europe & Central Asia,High income,2014,2950.0,743.199981689453,10307.0,0.0721063337236298,3.4938983050847456,0,0,0,84.2415280294352,29403.6584494815,28.2253745287009,27055689003.0038,2194.67572430004,-0.6736036728602894,-0.8862488272980722,-0.790664067414487,-0.21526820084534215,-0.2624383338686813,-0.38590864911960227,-0.07895571693053324,-0.9097593761847094,-0.12509393137267946,0.18502468451214282
EST,Estonia,Europe & Central Asia,High income,2015,3361.0,818.5,10948.0,0.0747625137011326,3.2573638797976794,0,0,0,88.4097035040431,29712.6299473728,29.6882797190881,23311847750.9394,3120.70712714772,-0.6093033061802654,-0.8598156608090393,-0.7611846182407447,-0.21058879464769306,-0.3622024186560899,-0.36870302790366016,0.033608181076783684,-0.9726184237797925,-0.02381443194882756,0.3999649964999524
EST,Estonia,Europe & Central Asia,High income,2016,3584.0,933.100006103515,11500.0,0.081139130965523,3.208705357142857,0,0,0,87.2402327514547,31947.7769107437,31.4989029896287,24561027787.7896,10786.6756853297,-0.5776332013268983,-0.8239197467711494,-0.7371497417369582,-0.19940211469822844,-0.3834117343049233,-0.24931912659880762,0.16571962463974924,-0.9505874622966618,0.33308399074159567,0.33965889615622474
EST,Estonia,Europe & Central Asia,High income,2017,4206.0,206.5,2499.0,0.0826330532212885,0.594151212553495,0,0,0,88.1024568740199,34506.6486942506,32.5220031500844,27469461919.1189,29131.217625233,-0.498736443618543,-1.236510884100105,-1.4829060328191668,-0.19679082489709726,-2.1746388145360713,-0.12249667351230388,0.23715179790349458,-0.9033535838610456,0.6190116824778101,0.38412120899227736
EST,Estonia,Europe & Central Asia,High income,2018,4610.0,1456.200027465818,14984.0,0.0971836644064213,3.2503253796095444,0,0,0,89.3570077747426,37120.9879761677,33.3725174267095,31222632740.7247,48893.4376316683,-0.45351878014344055,-0.7019653433230223,-0.6078441659807805,-0.1715440302726574,-0.3652553242658098,-0.0022890557858865307,0.2948938247184817,-0.8493016696579233,0.7680480837111978,0.4488146374836229
EST,Estonia,Europe & Central Asia,High income,2019,5244.0,1836.499969482424,17142.0,0.1071345216125553,3.2688787185354693,0,0,0,90.2289281997919,40586.3784378888,33.8508104327483,31873748770.0313,83313.1107289332,-0.38998841377284577,-0.6383704997884785,-0.5421005211921445,-0.15447032813974235,-0.3572187953402643,0.14461601236084673,0.3267409980004282,-0.8405906562145566,0.9214406750341492,0.4937769595668287
EST,Estonia,Europe & Central Asia,High income,2020,5836.0,2106.000030517576,19576.0,0.1075807126337135,3.3543522960932144,0,0,0,89.05828666,40672.1340402132,34.2700326171401,31820771493.8974,84354.3769866162,-0.3372520855765752,-0.6008373033430664,-0.4772241132157024,-0.15370835181215114,-0.3206407195942731,0.14809019737645618,0.35429754045470885,-0.8412927368396208,0.925015524490773,0.43341048523733056
EST,Estonia,Europe & Central Asia,High income,2021,8433.0,2890.990020751958,21622.0,0.1337059486056774,2.5639748606664297,0,0,0,90.97970174,44251.5374983455,37.357189680638,37201101170.5847,96297.9325765704,-0.15575298759343253,-0.5139889193530771,-0.4286508339493955,-0.10962028809996453,-0.6902088045898401,0.28692516407947627,0.5476712531783523,-0.775359643278203,0.963127694706199,0.5324921000275844
EST,Estonia,Europe & Central Asia,High income,2022,10126.0,4323.519958496094,25018.0,0.1728163705530455,2.4706695634999014,0,0,0,91.52016546,48217.5523106028,39.7219150412824,38226641740.29,104101.301859375,-0.06554249318335646,-0.40364400949929075,-0.3573669516424152,-0.04548234796638276,-0.7391567413366649,0.4282064692352204,0.6855416063778762,-0.7638821292898138,0.9855533852122738,0.5603621936219096
FIN,Finland,Europe & Central Asia,High income,2010,5757.0,6382.900207519531,45609.0,0.1399482603766697,7.92235539343408,0,0,0,86.89,38946.228265358,29.0751116373162,249429613683.334,1017.4607223244,-0.3439718764888808,-0.29683090484050123,-0.06393428854779057,-0.09923638393241625,1.0029890290315893,0.07671771450207546,-0.0129048562419501,0.027743353147004615,-0.3461931891210666,0.3215984432495238
FIN,Finland,Europe & Central Asia,High income,2011,5989.0,6071.10009765625,43182.0,0.1405933050265446,7.210218734346301,0,0,0,88.70999491353,40845.9566729849,29.8056452931485,275126915515.565,1581.02634759344,-0.32449258240627377,-0.3105637301527887,-0.09065394413863519,-0.0981666141243298,0.8495146804320005,0.15510979412889217,0.042405117715880514,0.06912829443105062,-0.21943510480239095,0.4154501241380698
FIN,Finland,Europe & Central Asia,High income,2012,6167.0,6656.5,45888.0,0.145059710599721,7.440895086752067,0,0,0,89.879997974222,40739.1131809421,30.4323757921866,257443384492.969,2205.22053036487,-0.31005210346686424,-0.28532219142434634,-0.060954257279296674,-0.09077589073366742,0.9006395651620039,0.1507986075056117,0.0888205241393014,0.04109003428774973,-0.1237149955904724,0.4757836740147067
FIN,Finland,Europe & Central Asia,High income,2013,6424.0,7986.2001953125,48958.0,0.1631234975961538,7.621108343711083,1,1,0,91.5144,41325.8052072321,31.6268291557372,270268036626.275,2525.47724091979,-0.2899214938917847,-0.2353828852927977,-0.0293100988280536,-0.06117628457193552,0.9396173929052468,0.1743338834899639,0.17477340068451996,0.06160798372083639,-0.08470300655164807,0.5600648861360076
FIN,Finland,Europe & Central Asia,High income,2014,6547.0,9315.900390625,52028.0,0.1790555160802837,7.9468458836108145,0,0,0,86.5303927529377,41547.0984485393,32.1970293411336,273478528954.901,3008.87373313471,-0.28057022793423797,-0.19315170502323745,0.00040889213465380476,-0.03544888126999413,1.0080465463564219,0.18312443215400984,0.21470137746961385,0.06659200044019127,-0.03431448821191798,0.30305457571143285
FIN,Finland,Europe & Central Asia,High income,2015,6886.0,10394.80041503906,53229.0,0.195284533149957,7.730031948881789,0,0,0,86.4221333325445,42257.8593791297,31.5690938053918,233210733506.25,3395.18108392853,-0.25567896548875924,-0.16310196029390822,0.011560416422896864,-0.0095968541818714,0.962783041350038,0.211044966186053,0.17069167415356742,-0.0006332320636218315,0.000440248916056897,0.29747196199070847
FIN,Finland,Europe & Central Asia,High income,2016,6995.0,11093.400390625,56597.0,0.1960068623889075,8.09106504646176,0,0,0,87.7036499599455,44562.4011072067,31.152937083259,238777818792.608,7131.36291119889,-0.2479353318125091,-0.14526533655858295,0.04154008457097891,-0.008454393541693396,1.0375512160422815,0.29844776671043804,0.14105474607954113,0.009323478542125846,0.21399687688954916,0.3635559321568268
FIN,Finland,Europe & Central Asia,High income,2017,7359.0,12206.79956054688,61804.0,0.1975082447826496,8.39842369887213,0,0,0,87.4689290730615,47234.8528600939,31.0435197469463,253846138440.0,22324.1144951885,-0.2229230260444883,-0.11903787238769735,0.08454684171416144,-0.006081961709634946,1.0988999097788783,0.39431347652516524,0.13319881033093875,0.03515108316148662,0.5424145981013673,0.351452079772434
FIN,Finland,Europe & Central Asia,High income,2018,7513.0,11073.80004882813,63538.0,0.1742862546637938,8.457074404365766,0,0,0,88.8899599985585,49248.6775395866,31.491717515124,273869255596.078,33999.120663944,-0.21271125275702776,-0.14575027346165234,0.09806771895403549,-0.04311375948652842,1.110378311018501,0.4630349373978305,0.16521002725062126,0.06719457260673777,0.6634847789989182,0.4247303839924314
FIN,Finland,Europe & Central Asia,High income,2019,7921.0,11839.69982910156,66416.0,0.1782657767571302,8.384799899002651,0,0,0,89.6073851129779,52276.1115723992,32.5439773811208,267014821129.411,57692.6350775481,-0.18663655618780978,-0.12741126255364463,0.11971468757529354,-0.036715959823741734,1.0962233744922163,0.561230676950429,0.2386619957497236,0.056496882409764984,0.8156767450147183,0.46172584612222617
FIN,Finland,Europe & Central Asia,High income,2020,8381.0,12532.09985351563,69083.0,0.1814064220360382,8.24281112039136,0,0,0,92.17027106,53296.5792798852,33.3838974597133,270000311606.226,81650.5089118576,-0.15880281126401208,-0.11182570984654598,0.13895305550478543,-0.03168204331547449,1.0680946496561459,0.5930523354182524,0.2956566985630878,0.06118969244731795,0.9156389929113483,0.5938861902339209
FIN,Finland,Europe & Central Asia,High income,2021,14616.0,13016.11962890625,66497.0,0.1957399526129938,4.549603174603175,0,0,0,92.80806082,56790.3766177692,33.6396818306917,294223210496.119,104960.876315666,0.11542694288319741,-0.10143388215293747,0.1203102711285676,-0.008876466781512946,0.1268840139876141,0.6975651784332736,0.31273721270990124,0.09745081901845677,0.9879201262399521,0.6267750959031151
FIN,Finland,Europe & Central Asia,High income,2022,15168.0,13700.53002929688,70284.0,0.194930994668728,4.63370253164557,0,0,0,92.98879471,62133.1375219912,34.2951599474189,280253099309.34,131286.012181913,0.1337066536544532,-0.08738089606005668,0.14737513222848475,-0.010156274417019318,0.15463480940979418,0.845562198312217,0.3559388037560615,0.07691969608316078,1.0523300065853765,0.6360950007247864
FRA,France,Europe & Central Asia,High income,2010,70184.0,55898.6005859375,350028.0,0.1596975115874658,4.987290550552832,0,0,0,77.28,35907.5531031574,33.64535986777,2646230027988.34,278.057105310965,0.8891252333354946,0.2982236910345713,0.931888711092338,-0.066754672268505,0.26694861499405753,-0.056993393052726216,0.3131149424376908,1.0245174330625275,-0.7188083320278054,-0.1739604435550588
FRA,France,Europe & Central Asia,High income,2011,70682.0,59895.2001953125,363378.0,0.164828911478715,5.14102600379163,0,0,0,77.8199989926706,37510.3759898714,35.6937891818337,2870408553990.28,401.418225021017,0.8926119086333089,0.3171620295513442,0.9501792124866334,-0.05840555389094554,0.31372660328303587,0.014886995934070743,0.4454987539043663,1.0588382834004073,-0.6134460790872707,-0.14611431455574136
FRA,France,Europe & Central Asia,High income,2012,83962.0,61096.798828125,369300.0,0.1654394769242485,4.398418332102618,0,0,0,81.44,37671.0239268565,37.4345529509644,2683007095787.23,622.48640329988,0.9775149106610322,0.3226093306233744,0.9580786313618092,-0.05741457403123069,0.07592218703052256,0.02192134133513123,0.5523147255631056,1.03034273290239,-0.4874302952041088,0.04055828371934932
FRA,France,Europe & Central Asia,High income,2013,90869.0,61894.001953125,372289.0,0.1662525671000889,4.096985770724889,0,0,0,81.9198,39583.3520435045,38.7340855946258,2816077607875.26,821.359069250837,1.0164987709344844,0.32616455397508803,0.9620177171169577,-0.0560956916084028,-0.030089860676540233,0.10342678917901203,0.6289479472121927,1.050773070596829,-0.40774848189278684,0.06530013115835426
FRA,France,Europe & Central Asia,High income,2014,101549.0,62645.8984375,389841.0,0.1606960233466977,3.8389447458862223,0,0,0,83.7510996681821,40218.1258637776,40.142215573606,2861236112552.42,1188.96912080874,1.0712962159920716,0.3294760127222737,0.9845292377255311,-0.06512713814214917,-0.12594659963443636,0.12961321252202962,0.7092058444103376,1.0574874387912339,-0.30139900853549473,0.15973476434981407
FRA,France,Europe & Central Asia,High income,2015,84477.0,65598.900390625,411620.0,0.1593676215699553,4.872568864898138,0,0,0,78.0060377071902,40905.1767750994,41.387117104083,2442483452642.5,1898.47153356589,0.9805303699725565,0.3421078196324223,1.0110932094578189,-0.06729268774701422,0.231252225226725,0.157494499101947,0.7779048689941619,0.9907020828907362,-0.16680248998962263,-0.13652085583879162
FRA,France,Europe & Central Asia,High income,2016,85151.0,69034.7998046875,415144.0,0.1662912141442186,4.875386078848164,0,0,0,79.2698113207547,42880.2351355431,42.5277884451476,2470407619777.13,6688.01787132278,0.9844491620511157,0.35610839946209527,1.0152589051473504,-0.05603302661203472,0.23213714181575243,0.2351105339353623,0.8391032532794139,0.9954999377342654,0.19552615556251432,-0.07135183969820615
FRA,France,Europe & Central Asia,High income,2017,84467.0,81914.10009765625,454625.0,0.1801794888043029,5.382279470088911,0,0,0,80.5024597243607,44469.1458856805,43.6242593525939,2588868323334.71,14819.4761291503,0.98047199256722,0.40302054030470813,1.0596517922813202,-0.03364701256939445,0.38482390049447635,0.29499959028557593,0.8964368951546929,1.0152680254423334,0.4244958000206509,-0.007787857313977382
FRA,France,Europe & Central Asia,High income,2018,89779.0,75901.8984375,423294.0,0.1793124836106819,4.714844228605799,0,0,0,82.0431867788484,46381.0590629457,44.4142292018123,2781576320884.39,20362.9338827691,1.0105478181570051,0.38211512775142303,1.0247590651059915,-0.035036778798687565,0.1810197430239378,0.3642889669013904,0.9368773365432244,1.045570307102035,0.5159508501205091,0.07166281739899066
FRA,France,Europe & Central Asia,High income,2019,97097.0,83370.603515625,444875.0,0.1874023119204833,4.581758447737829,0,0,0,83.3397440866883,51130.4723140578,45.2765022757908,2722793515171.76,29255.7243091748,1.049188881213999,0.4078539803721343,1.049058008342107,-0.022108711323076232,0.1375438344327536,0.5247570541221553,0.9802238941753966,1.0365554561671242,0.6202391418767838,0.13852239035960354
FRA,France,Europe & Central Asia,High income,2020,100842.0,85680.001953125,482232.0,0.1776738208022798,4.7820550960909145,0,0,0,84.70639801,49481.8044309655,46.471240838575,2647926055110.05,36107.8390576723,1.0678509846138082,0.41534732184093986,1.088459078915078,-0.03766626652342684,0.20259264103587948,0.4708081932414492,1.0389671477877958,1.0247878509406685,0.680803686610098,0.20899663561282544
FRA,France,Europe & Central Asia,High income,2021,109745.0,96196.6015625,508375.0,0.1892237060486845,4.632329491092988,0,0,0,86.09548575,52517.3354905855,47.6442336298287,2966433692008.09,39644.0530743928,1.1095717563971133,0.44709777614265145,1.1142570545735762,-0.01921015522664561,0.1541850739250037,0.5688085714833632,1.0952201900033793,1.0727264687585396,0.7076938694126953,0.2806277255304415
FRA,France,Europe & Central Asia,High income,2022,127612.0,111619.4833984375,553796.0,0.2015534301411305,4.339685922953954,0,0,0,85.33331734,57042.9449013772,48.250226559098,2794788137066.94,47329.437557888,1.1839525697083118,0.4878783111591128,1.1560745466015834,0.000295325333610496,0.055738555900959434,0.7048693728419587,1.1237525313782109,1.0475702220150498,0.7586911817837741,0.2413249857992012
